<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
source,target,weight,common_tags
aaron-renner,adam-rosen,0,
aaron-renner,ajay-deep,0,
aaron-renner,alex-peron,0,
anu-vaidyanathan,eric-gilbert-deerfield-il,0,
anu-vaidyanathan,eric-price,0,
anu-vaidyanathan,eric-quan,0,
anu-vaidyanathan,evan-lesser,1,training
anu-vaidyanathan,georg-holzer,0,
anu-vaidyanathan,greg-ball,0,
anu-vaidyanathan,gretchen-west,0,
anu-vaidyanathan,hans-bakker,0,
anu-vaidyanathan,homer-quan,0,
anu-vaidyanathan,irvin-goldman,0,
anu-vaidyanathan,ivo-mynttinen,0,
anu-vaidyanathan,jamie-young-2,0,
anu-vaidyanathan,jari-pallari,0,
anu-vaidyanathan,jason-develvis,0,
anu-vaidyanathan,jason-fishman,0,
anu-vaidyanathan,jd-hancock,0,
anu-vaidyanathan,jim-adler,0,
anu-vaidyanathan,joan-guasch,0,
anu-vaidyanathan,joeben-beverit,0,
anu-vaidyanathan,joel-gibbard,0,
anu-vaidyanathan,johann-kratzer,0,
anu-vaidyanathan,john-andrews-2,0,
anu-vaidyanathan,john-sawin,0,
anu-vaidyanathan,johnny-vowles,0,
anu-vaidyanathan,kathy-walter,0,
anu-vaidyanathan,kavita-shah,0,
anu-vaidyanathan,kelly-makino,0,
anu-vaidyanathan,kevin-gao-2,0,
anu-vaidyanathan,konstantin-boudnik,0,
anu-vaidyanathan,krishna-caldas,0,
anu-vaidyanathan,kurt-bilafer,0,
anu-vaidyanathan,lauren-rabaino,0,
anu-vaidyanathan,louis-zacharilla,0,
anu-vaidyanathan,marc-nijdam,0,
anu-vaidyanathan,marcel-imery,0,
anu-vaidyanathan,marcin-klepacki,0,
anu-vaidyanathan,martin-hiles,0,
anu-vaidyanathan,mr-kermit,0,
anu-vaidyanathan,mr-kunmi-dumeren,0,
anu-vaidyanathan,nick-burch,0,
anu-vaidyanathan,nick-petit,0,
anu-vaidyanathan,nigel-reading,0,
anu-vaidyanathan,peter-frykman,0,
anu-vaidyanathan,peter-hepworth,0,
anu-vaidyanathan,peter-stradinger,0,
anu-vaidyanathan,rev-sally-bingham,0,
anu-vaidyanathan,richard-curtis-2,0,
anu-vaidyanathan,richard-klatt-2,0,
anu-vaidyanathan,rishabh-jain-2,0,
anu-vaidyanathan,robin-sharma,0,
anu-vaidyanathan,sai-koppala,0,
anu-vaidyanathan,sara-akhteh,0,
anu-vaidyanathan,satya-parimi-2,0,
anu-vaidyanathan,sky-works,0,
anu-vaidyanathan,steve-mcbee,0,
anu-vaidyanathan,sudheera-n,0,
anu-vaidyanathan,takayuki-yamazaki,0,
anu-vaidyanathan,tarek-atia,0,
anu-vaidyanathan,tim-allison-2,1,life
anu-vaidyanathan,timothy-brown-2,0,
anu-vaidyanathan,tom-barber-2,0,
anu-vaidyanathan,tyler-rosen,0,
anu-vaidyanathan,vicki-abeles,0,
anu-vaidyanathan,virkaran-awasty,0,
anu-vaidyanathan,william-sauer,0,
anu-vaidyanathan,xavier-gomez,1,Bangalore
anu-vaidyanathan,yiqing-du,0,
anu-vaidyanathan,yj-min,0,
austin-thesing,beth-akers,0,
austin-thesing,brian-joros,0,
austin-thesing,caralee-adams,0,
austin-thesing,chad-wood,1,Founder
austin-thesing,chris-barrett,0,
austin-thesing,chris-evans-5,0,
austin-thesing,chris-kelly-6,0,
austin-thesing,clemens-weidenbach,0,
austin-thesing,clifton-lawson,0,
austin-thesing,colin-schmitt,0,
austin-thesing,corey-gorman,0,
austin-thesing,dan-lewis-2,0,
austin-thesing,daniel-carlin-2,0,
austin-thesing,darren-bassman,1,Founder
austin-thesing,daryl-mastracci-2,0,
austin-thesing,dimitris-papazisis-2,0,
austin-thesing,diogo-quental,0,
austin-thesing,donald-chip-brown,0,
austin-thesing,dwyane-wade,0,
austin-thesing,emily-o-brien,0,
austin-thesing,eric-gilbert-deerfield-il,0,
austin-thesing,eric-price,1,Founder
austin-thesing,eric-quan,0,
austin-thesing,evan-lesser,0,
austin-thesing,georg-holzer,0,
austin-thesing,greg-ball,1,Founder
austin-thesing,gretchen-west,0,
austin-thesing,hans-bakker,0,
austin-thesing,homer-quan,0,
austin-thesing,irvin-goldman,0,
austin-thesing,ivo-mynttinen,0,
austin-thesing,jamie-young-2,0,
austin-thesing,jari-pallari,0,
austin-thesing,jason-develvis,1,Founder
austin-thesing,jason-fishman,0,
austin-thesing,jd-hancock,0,
austin-thesing,jim-adler,0,
austin-thesing,joan-guasch,0,
austin-thesing,joeben-beverit,0,
austin-thesing,joel-gibbard,0,
austin-thesing,johann-kratzer,0,
austin-thesing,john-andrews-2,0,
austin-thesing,john-sawin,0,
austin-thesing,johnny-vowles,1,Founder
austin-thesing,kathy-walter,0,
austin-thesing,kavita-shah,1,Founder
austin-thesing,kelly-makino,0,
austin-thesing,kevin-gao-2,1,Founder
austin-thesing,konstantin-boudnik,0,
austin-thesing,krishna-caldas,1,Founder
austin-thesing,kurt-bilafer,0,
austin-thesing,lauren-rabaino,0,
austin-thesing,louis-zacharilla,0,
austin-thesing,marc-nijdam,0,
austin-thesing,marcel-imery,0,
austin-thesing,marcin-klepacki,1,Founder
austin-thesing,martin-hiles,0,
austin-thesing,mr-kermit,0,
austin-thesing,mr-kunmi-dumeren,0,
austin-thesing,nick-burch,0,
austin-thesing,nick-petit,0,
austin-thesing,nigel-reading,0,
austin-thesing,peter-frykman,1,Founder
austin-thesing,peter-hepworth,0,
austin-thesing,peter-stradinger,0,
austin-thesing,rev-sally-bingham,0,
austin-thesing,richard-curtis-2,0,
austin-thesing,richard-klatt-2,0,
austin-thesing,rishabh-jain-2,0,
austin-thesing,robin-sharma,0,
austin-thesing,sai-koppala,0,
austin-thesing,sara-akhteh,0,
austin-thesing,satya-parimi-2,0,
austin-thesing,sky-works,0,
austin-thesing,steve-mcbee,0,
austin-thesing,sudheera-n,0,
austin-thesing,takayuki-yamazaki,0,
austin-thesing,tarek-atia,0,
austin-thesing,tim-allison-2,0,
austin-thesing,timothy-brown-2,0,
austin-thesing,tom-barber-2,0,
austin-thesing,tyler-rosen,0,
austin-thesing,vicki-abeles,0,
austin-thesing,virkaran-awasty,0,
austin-thesing,william-sauer,0,
austin-thesing,xavier-gomez,0,
austin-thesing,yiqing-du,1,Founder
austin-thesing,yj-min,0,
beth-akers,brian-joros,0,
beth-akers,caralee-adams,0,
beth-akers,chad-wood,0,
beth-akers,chris-barrett,0,
beth-akers,chris-evans-5,0,
beth-akers,chris-kelly-6,0,
beth-akers,clemens-weidenbach,0,
beth-akers,clifton-lawson,0,
beth-akers,colin-schmitt,0,
beth-akers,corey-gorman,0,
beth-akers,dan-lewis-2,0,
beth-akers,daniel-carlin-2,1,Columbia University
beth-akers,darren-bassman,0,
beth-akers,daryl-mastracci-2,0,
beth-akers,dimitris-papazisis-2,0,
beth-akers,diogo-quental,0,
beth-akers,donald-chip-brown,0,
beth-akers,dwyane-wade,0,
beth-akers,emily-o-brien,0,
beth-akers,eric-gilbert-deerfield-il,0,
beth-akers,eric-price,0,
beth-akers,eric-quan,0,
beth-akers,evan-lesser,0,
beth-akers,georg-holzer,0,
beth-akers,greg-ball,0,
beth-akers,gretchen-west,0,
beth-akers,hans-bakker,0,
beth-akers,homer-quan,0,
beth-akers,irvin-goldman,0,
beth-akers,ivo-mynttinen,0,
beth-akers,jamie-young-2,0,
beth-akers,jari-pallari,0,
beth-akers,jason-develvis,0,
beth-akers,jason-fishman,0,
beth-akers,jd-hancock,0,
beth-akers,jim-adler,0,
beth-akers,joan-guasch,0,
beth-akers,joeben-beverit,0,
beth-akers,joel-gibbard,0,
beth-akers,johann-kratzer,0,
beth-akers,john-andrews-2,0,
beth-akers,john-sawin,0,
beth-akers,johnny-vowles,0,
beth-akers,kathy-walter,0,
beth-akers,kavita-shah,0,
beth-akers,kelly-makino,0,
beth-akers,kevin-gao-2,0,
beth-akers,konstantin-boudnik,0,
beth-akers,krishna-caldas,0,
beth-akers,kurt-bilafer,0,
beth-akers,lauren-rabaino,0,
beth-akers,louis-zacharilla,0,
beth-akers,marc-nijdam,0,
beth-akers,marcel-imery,0,
beth-akers,marcin-klepacki,0,
beth-akers,martin-hiles,0,
beth-akers,mr-kermit,0,
beth-akers,mr-kunmi-dumeren,0,
beth-akers,nick-burch,0,
beth-akers,nick-petit,0,
beth-akers,nigel-reading,0,
beth-akers,peter-frykman,0,
beth-akers,peter-hepworth,0,
beth-akers,peter-stradinger,0,
beth-akers,rev-sally-bingham,0,
beth-akers,richard-curtis-2,0,
beth-akers,richard-klatt-2,0,
beth-akers,rishabh-jain-2,0,
beth-akers,robin-sharma,0,
beth-akers,sai-koppala,0,
beth-akers,sara-akhteh,0,
beth-akers,satya-parimi-2,0,
beth-akers,sky-works,0,
beth-akers,steve-mcbee,0,
beth-akers,sudheera-n,0,
beth-akers,takayuki-yamazaki,0,
beth-akers,tarek-atia,0,
beth-akers,tim-allison-2,0,
beth-akers,timothy-brown-2,0,
beth-akers,tom-barber-2,0,
beth-akers,tyler-rosen,0,
beth-akers,vicki-abeles,0,
beth-akers,virkaran-awasty,0,
beth-akers,william-sauer,0,
beth-akers,xavier-gomez,0,
beth-akers,yiqing-du,0,
beth-akers,yj-min,0,
brian-joros,caralee-adams,0,
brian-joros,chad-wood,0,
brian-joros,chris-barrett,0,
brian-joros,chris-evans-5,0,
brian-joros,chris-kelly-6,0,
brian-joros,clemens-weidenbach,0,
brian-joros,clifton-lawson,0,
brian-joros,colin-schmitt,0,
brian-joros,corey-gorman,0,
brian-joros,dan-lewis-2,0,
brian-joros,daniel-carlin-2,0,
brian-joros,darren-bassman,0,
brian-joros,daryl-mastracci-2,0,
brian-joros,dimitris-papazisis-2,0,
brian-joros,diogo-quental,0,
brian-joros,donald-chip-brown,0,
brian-joros,dwyane-wade,0,
brian-joros,emily-o-brien,0,
brian-joros,eric-gilbert-deerfield-il,0,
brian-joros,eric-price,0,
brian-joros,eric-quan,0,
brian-joros,evan-lesser,0,
brian-joros,georg-holzer,0,
brian-joros,greg-ball,0,
brian-joros,gretchen-west,0,
brian-joros,hans-bakker,0,
brian-joros,homer-quan,0,
brian-joros,irvin-goldman,0,
brian-joros,ivo-mynttinen,0,
brian-joros,jamie-young-2,0,
brian-joros,jari-pallari,0,
brian-joros,jason-develvis,0,
brian-joros,jason-fishman,0,
brian-joros,jd-hancock,0,
brian-joros,jim-adler,0,
brian-joros,joan-guasch,0,
brian-joros,joeben-beverit,0,
brian-joros,joel-gibbard,0,
brian-joros,johann-kratzer,0,
brian-joros,john-andrews-2,0,
brian-joros,john-sawin,1,teams
brian-joros,johnny-vowles,0,
brian-joros,kathy-walter,0,
brian-joros,kavita-shah,0,
brian-joros,kelly-makino,0,
brian-joros,kevin-gao-2,0,
brian-joros,konstantin-boudnik,0,
brian-joros,krishna-caldas,0,
brian-joros,kurt-bilafer,0,
brian-joros,lauren-rabaino,0,
brian-joros,louis-zacharilla,0,
brian-joros,marc-nijdam,0,
brian-joros,marcel-imery,0,
brian-joros,marcin-klepacki,0,
brian-joros,martin-hiles,0,
brian-joros,mr-kermit,0,
brian-joros,mr-kunmi-dumeren,0,
brian-joros,nick-burch,0,
brian-joros,nick-petit,0,
brian-joros,nigel-reading,0,
brian-joros,peter-frykman,0,
brian-joros,peter-hepworth,0,
brian-joros,peter-stradinger,0,
brian-joros,rev-sally-bingham,0,
brian-joros,richard-curtis-2,0,
brian-joros,richard-klatt-2,0,
brian-joros,rishabh-jain-2,0,
brian-joros,robin-sharma,1,organization
brian-joros,sai-koppala,0,
brian-joros,sara-akhteh,0,
brian-joros,satya-parimi-2,0,
brian-joros,sky-works,0,
brian-joros,steve-mcbee,0,
brian-joros,sudheera-n,0,
brian-joros,takayuki-yamazaki,0,
brian-joros,tarek-atia,0,
brian-joros,tim-allison-2,0,
brian-joros,timothy-brown-2,0,
brian-joros,tom-barber-2,0,
brian-joros,tyler-rosen,0,
brian-joros,vicki-abeles,0,
brian-joros,virkaran-awasty,0,
brian-joros,william-sauer,0,
brian-joros,xavier-gomez,0,
brian-joros,yiqing-du,0,
brian-joros,yj-min,0,
caralee-adams,chad-wood,0,
caralee-adams,chris-barrett,0,
caralee-adams,chris-evans-5,0,
caralee-adams,chris-kelly-6,0,
caralee-adams,clemens-weidenbach,0,
caralee-adams,clifton-lawson,0,
caralee-adams,colin-schmitt,0,
caralee-adams,corey-gorman,0,
caralee-adams,dan-lewis-2,0,
caralee-adams,daniel-carlin-2,0,
caralee-adams,darren-bassman,0,
caralee-adams,daryl-mastracci-2,0,
caralee-adams,dimitris-papazisis-2,0,
caralee-adams,diogo-quental,0,
caralee-adams,donald-chip-brown,0,
caralee-adams,dwyane-wade,0,
caralee-adams,emily-o-brien,1,journalist
caralee-adams,eric-gilbert-deerfield-il,0,
caralee-adams,eric-price,0,
caralee-adams,eric-quan,0,
caralee-adams,evan-lesser,0,
caralee-adams,georg-holzer,1,journalist
caralee-adams,greg-ball,0,
caralee-adams,gretchen-west,0,
caralee-adams,hans-bakker,0,
caralee-adams,homer-quan,0,
caralee-adams,irvin-goldman,0,
caralee-adams,ivo-mynttinen,0,
caralee-adams,jamie-young-2,0,
caralee-adams,jari-pallari,0,
caralee-adams,jason-develvis,0,
caralee-adams,jason-fishman,0,
caralee-adams,jd-hancock,0,
caralee-adams,jim-adler,0,
caralee-adams,joan-guasch,0,
caralee-adams,joeben-beverit,0,
caralee-adams,joel-gibbard,0,
caralee-adams,johann-kratzer,0,
caralee-adams,john-andrews-2,0,
caralee-adams,john-sawin,0,
caralee-adams,johnny-vowles,0,
caralee-adams,kathy-walter,0,
caralee-adams,kavita-shah,0,
caralee-adams,kelly-makino,0,
caralee-adams,kevin-gao-2,0,
caralee-adams,konstantin-boudnik,0,
caralee-adams,krishna-caldas,0,
caralee-adams,kurt-bilafer,0,
caralee-adams,lauren-rabaino,0,
caralee-adams,louis-zacharilla,0,
caralee-adams,marc-nijdam,0,
caralee-adams,marcel-imery,0,
caralee-adams,marcin-klepacki,0,
caralee-adams,martin-hiles,0,
caralee-adams,mr-kermit,0,
caralee-adams,mr-kunmi-dumeren,0,
caralee-adams,nick-burch,0,
caralee-adams,nick-petit,0,
caralee-adams,nigel-reading,0,
caralee-adams,peter-frykman,0,
caralee-adams,peter-hepworth,0,
caralee-adams,peter-stradinger,0,
caralee-adams,rev-sally-bingham,0,
caralee-adams,richard-curtis-2,0,
caralee-adams,richard-klatt-2,0,
caralee-adams,rishabh-jain-2,0,
caralee-adams,robin-sharma,0,
caralee-adams,sai-koppala,0,
caralee-adams,sara-akhteh,0,
caralee-adams,satya-parimi-2,0,
caralee-adams,sky-works,0,
caralee-adams,steve-mcbee,0,
caralee-adams,sudheera-n,0,
caralee-adams,takayuki-yamazaki,0,
caralee-adams,tarek-atia,1,journalist
caralee-adams,tim-allison-2,0,
caralee-adams,timothy-brown-2,0,
caralee-adams,tom-barber-2,0,
caralee-adams,tyler-rosen,0,
caralee-adams,vicki-abeles,0,
caralee-adams,virkaran-awasty,0,
caralee-adams,william-sauer,0,
caralee-adams,xavier-gomez,0,
caralee-adams,yiqing-du,0,
caralee-adams,yj-min,0,
chad-wood,chris-barrett,0,
chad-wood,chris-evans-5,0,
chad-wood,chris-kelly-6,0,
chad-wood,clemens-weidenbach,0,
chad-wood,clifton-lawson,0,
chad-wood,colin-schmitt,0,
chad-wood,corey-gorman,0,
chad-wood,dan-lewis-2,0,
chad-wood,daniel-carlin-2,0,
chad-wood,darren-bassman,2,"Founder, Smooch Labs"
chad-wood,daryl-mastracci-2,0,
chad-wood,dimitris-papazisis-2,0,
chad-wood,diogo-quental,0,
chad-wood,donald-chip-brown,0,
chad-wood,dwyane-wade,0,
chad-wood,emily-o-brien,0,
chad-wood,eric-gilbert-deerfield-il,0,
chad-wood,eric-price,1,Founder
chad-wood,eric-quan,0,
chad-wood,evan-lesser,0,
chad-wood,georg-holzer,0,
chad-wood,greg-ball,1,Founder
chad-wood,gretchen-west,0,
chad-wood,hans-bakker,0,
chad-wood,homer-quan,0,
chad-wood,irvin-goldman,0,
chad-wood,ivo-mynttinen,0,
chad-wood,jamie-young-2,0,
chad-wood,jari-pallari,0,
chad-wood,jason-develvis,1,Founder
chad-wood,jason-fishman,0,
chad-wood,jd-hancock,0,
chad-wood,jim-adler,0,
chad-wood,joan-guasch,0,
chad-wood,joeben-beverit,0,
chad-wood,joel-gibbard,0,
chad-wood,johann-kratzer,0,
chad-wood,john-andrews-2,0,
chad-wood,john-sawin,0,
chad-wood,johnny-vowles,1,Founder
chad-wood,kathy-walter,0,
chad-wood,kavita-shah,1,Founder
chad-wood,kelly-makino,0,
chad-wood,kevin-gao-2,1,Founder
chad-wood,konstantin-boudnik,0,
chad-wood,krishna-caldas,1,Founder
chad-wood,kurt-bilafer,0,
chad-wood,lauren-rabaino,0,
chad-wood,louis-zacharilla,0,
chad-wood,marc-nijdam,0,
chad-wood,marcel-imery,0,
chad-wood,marcin-klepacki,1,Founder
chad-wood,martin-hiles,0,
chad-wood,mr-kermit,0,
chad-wood,mr-kunmi-dumeren,0,
chad-wood,nick-burch,0,
chad-wood,nick-petit,0,
chad-wood,nigel-reading,0,
chad-wood,peter-frykman,1,Founder
chad-wood,peter-hepworth,0,
chad-wood,peter-stradinger,0,
chad-wood,rev-sally-bingham,0,
chad-wood,richard-curtis-2,0,
chad-wood,richard-klatt-2,0,
chad-wood,rishabh-jain-2,0,
chad-wood,robin-sharma,0,
chad-wood,sai-koppala,0,
chad-wood,sara-akhteh,0,
chad-wood,satya-parimi-2,0,
chad-wood,sky-works,0,
chad-wood,steve-mcbee,0,
chad-wood,sudheera-n,0,
chad-wood,takayuki-yamazaki,0,
chad-wood,tarek-atia,0,
chad-wood,tim-allison-2,0,
chad-wood,timothy-brown-2,0,
chad-wood,tom-barber-2,0,
chad-wood,tyler-rosen,0,
chad-wood,vicki-abeles,0,
chad-wood,virkaran-awasty,0,
chad-wood,william-sauer,0,
chad-wood,xavier-gomez,0,
chad-wood,yiqing-du,1,Founder
chad-wood,yj-min,0,
chris-barrett,chris-evans-5,0,
chris-barrett,chris-kelly-6,1,Chris
chris-barrett,clemens-weidenbach,0,
chris-barrett,clifton-lawson,0,
chris-barrett,colin-schmitt,0,
chris-barrett,corey-gorman,0,
chris-barrett,dan-lewis-2,0,
chris-barrett,daniel-carlin-2,0,
chris-barrett,darren-bassman,0,
chris-barrett,daryl-mastracci-2,0,
chris-barrett,dimitris-papazisis-2,0,
chris-barrett,diogo-quental,0,
chris-barrett,donald-chip-brown,0,
chris-barrett,dwyane-wade,0,
chris-barrett,emily-o-brien,0,
chris-barrett,eric-gilbert-deerfield-il,0,
chris-barrett,eric-price,0,
chris-barrett,eric-quan,0,
chris-barrett,evan-lesser,0,
chris-barrett,georg-holzer,0,
chris-barrett,greg-ball,0,
chris-barrett,gretchen-west,0,
chris-barrett,hans-bakker,0,
chris-barrett,homer-quan,0,
chris-barrett,irvin-goldman,0,
chris-barrett,ivo-mynttinen,0,
chris-barrett,jamie-young-2,0,
chris-barrett,jari-pallari,0,
chris-barrett,jason-develvis,0,
chris-barrett,jason-fishman,0,
chris-barrett,jd-hancock,0,
chris-barrett,jim-adler,0,
chris-barrett,joan-guasch,0,
chris-barrett,joeben-beverit,0,
chris-barrett,joel-gibbard,0,
chris-barrett,johann-kratzer,0,
chris-barrett,john-andrews-2,0,
chris-barrett,john-sawin,0,
chris-barrett,johnny-vowles,0,
chris-barrett,kathy-walter,0,
chris-barrett,kavita-shah,0,
chris-barrett,kelly-makino,0,
chris-barrett,kevin-gao-2,0,
chris-barrett,konstantin-boudnik,0,
chris-barrett,krishna-caldas,0,
chris-barrett,kurt-bilafer,1,success
chris-barrett,lauren-rabaino,0,
chris-barrett,louis-zacharilla,0,
chris-barrett,marc-nijdam,0,
chris-barrett,marcel-imery,0,
chris-barrett,marcin-klepacki,0,
chris-barrett,martin-hiles,0,
chris-barrett,mr-kermit,0,
chris-barrett,mr-kunmi-dumeren,0,
chris-barrett,nick-burch,0,
chris-barrett,nick-petit,0,
chris-barrett,nigel-reading,0,
chris-barrett,peter-frykman,0,
chris-barrett,peter-hepworth,0,
chris-barrett,peter-stradinger,0,
chris-barrett,rev-sally-bingham,0,
chris-barrett,richard-curtis-2,0,
chris-barrett,richard-klatt-2,0,
chris-barrett,rishabh-jain-2,0,
chris-barrett,robin-sharma,0,
chris-barrett,sai-koppala,0,
chris-barrett,sara-akhteh,0,
chris-barrett,satya-parimi-2,0,
chris-barrett,sky-works,0,
chris-barrett,steve-mcbee,0,
chris-barrett,sudheera-n,0,
chris-barrett,takayuki-yamazaki,0,
chris-barrett,tarek-atia,0,
chris-barrett,tim-allison-2,0,
chris-barrett,timothy-brown-2,0,
chris-barrett,tom-barber-2,0,
chris-barrett,tyler-rosen,0,
chris-barrett,vicki-abeles,0,
chris-barrett,virkaran-awasty,0,
chris-barrett,william-sauer,0,
chris-barrett,xavier-gomez,0,
chris-barrett,yiqing-du,0,
chris-barrett,yj-min,0,
chris-evans-5,chris-kelly-6,0,
chris-evans-5,clemens-weidenbach,0,
chris-evans-5,clifton-lawson,0,
chris-evans-5,colin-schmitt,0,
chris-evans-5,corey-gorman,0,
chris-evans-5,dan-lewis-2,0,
chris-evans-5,daniel-carlin-2,0,
chris-evans-5,darren-bassman,0,
chris-evans-5,daryl-mastracci-2,0,
chris-evans-5,dimitris-papazisis-2,0,
chris-evans-5,diogo-quental,0,
chris-evans-5,donald-chip-brown,0,
chris-evans-5,dwyane-wade,0,
chris-evans-5,emily-o-brien,0,
chris-evans-5,eric-gilbert-deerfield-il,0,
chris-evans-5,eric-price,0,
chris-evans-5,eric-quan,2,"Bachelor, career"
chris-evans-5,evan-lesser,0,
chris-evans-5,georg-holzer,0,
chris-evans-5,greg-ball,0,
chris-evans-5,gretchen-west,0,
chris-evans-5,hans-bakker,0,
chris-evans-5,homer-quan,0,
chris-evans-5,irvin-goldman,0,
chris-evans-5,ivo-mynttinen,0,
chris-evans-5,jamie-young-2,0,
chris-evans-5,jari-pallari,0,
chris-evans-5,jason-develvis,0,
chris-evans-5,jason-fishman,0,
chris-evans-5,jd-hancock,0,
chris-evans-5,jim-adler,0,
chris-evans-5,joan-guasch,0,
chris-evans-5,joeben-beverit,0,
chris-evans-5,joel-gibbard,0,
chris-evans-5,johann-kratzer,0,
chris-evans-5,john-andrews-2,0,
chris-evans-5,john-sawin,0,
chris-evans-5,johnny-vowles,0,
chris-evans-5,kathy-walter,0,
chris-evans-5,kavita-shah,0,
chris-evans-5,kelly-makino,0,
chris-evans-5,kevin-gao-2,0,
chris-evans-5,konstantin-boudnik,0,
chris-evans-5,krishna-caldas,0,
chris-evans-5,kurt-bilafer,0,
chris-evans-5,lauren-rabaino,0,
chris-evans-5,louis-zacharilla,0,
chris-evans-5,marc-nijdam,0,
chris-evans-5,marcel-imery,0,
chris-evans-5,marcin-klepacki,0,
chris-evans-5,martin-hiles,0,
chris-evans-5,mr-kermit,0,
chris-evans-5,mr-kunmi-dumeren,0,
chris-evans-5,nick-burch,0,
chris-evans-5,nick-petit,0,
chris-evans-5,nigel-reading,0,
chris-evans-5,peter-frykman,0,
chris-evans-5,peter-hepworth,0,
chris-evans-5,peter-stradinger,1,career
chris-evans-5,rev-sally-bingham,0,
chris-evans-5,richard-curtis-2,0,
chris-evans-5,richard-klatt-2,0,
chris-evans-5,rishabh-jain-2,0,
chris-evans-5,robin-sharma,0,
chris-evans-5,sai-koppala,0,
chris-evans-5,sara-akhteh,0,
chris-evans-5,satya-parimi-2,0,
chris-evans-5,sky-works,0,
chris-evans-5,steve-mcbee,0,
chris-evans-5,sudheera-n,0,
chris-evans-5,takayuki-yamazaki,0,
chris-evans-5,tarek-atia,0,
chris-evans-5,tim-allison-2,0,
chris-evans-5,timothy-brown-2,0,
chris-evans-5,tom-barber-2,0,
chris-evans-5,tyler-rosen,0,
chris-evans-5,vicki-abeles,0,
chris-evans-5,virkaran-awasty,0,
chris-evans-5,william-sauer,0,
chris-evans-5,xavier-gomez,1,career
chris-evans-5,yiqing-du,0,
chris-evans-5,yj-min,0,
chris-kelly-6,clemens-weidenbach,0,
chris-kelly-6,clifton-lawson,0,
chris-kelly-6,colin-schmitt,0,
chris-kelly-6,corey-gorman,0,
chris-kelly-6,dan-lewis-2,0,
chris-kelly-6,daniel-carlin-2,0,
chris-kelly-6,darren-bassman,0,
chris-kelly-6,daryl-mastracci-2,0,
chris-kelly-6,dimitris-papazisis-2,0,
chris-kelly-6,diogo-quental,0,
chris-kelly-6,donald-chip-brown,0,
chris-kelly-6,dwyane-wade,0,
chris-kelly-6,emily-o-brien,0,
chris-kelly-6,eric-gilbert-deerfield-il,0,
chris-kelly-6,eric-price,0,
chris-kelly-6,eric-quan,1,alma mater
chris-kelly-6,evan-lesser,0,
chris-kelly-6,georg-holzer,0,
chris-kelly-6,greg-ball,0,
chris-kelly-6,gretchen-west,0,
chris-kelly-6,hans-bakker,0,
chris-kelly-6,homer-quan,0,
chris-kelly-6,irvin-goldman,0,
chris-kelly-6,ivo-mynttinen,0,
chris-kelly-6,jamie-young-2,0,
chris-kelly-6,jari-pallari,0,
chris-kelly-6,jason-develvis,0,
chris-kelly-6,jason-fishman,0,
chris-kelly-6,jd-hancock,0,
chris-kelly-6,jim-adler,0,
chris-kelly-6,joan-guasch,0,
chris-kelly-6,joeben-beverit,0,
chris-kelly-6,joel-gibbard,0,
chris-kelly-6,johann-kratzer,0,
chris-kelly-6,john-andrews-2,0,
chris-kelly-6,john-sawin,0,
chris-kelly-6,johnny-vowles,0,
chris-kelly-6,kathy-walter,0,
chris-kelly-6,kavita-shah,0,
chris-kelly-6,kelly-makino,1,national level
chris-kelly-6,kevin-gao-2,0,
chris-kelly-6,konstantin-boudnik,0,
chris-kelly-6,krishna-caldas,0,
chris-kelly-6,kurt-bilafer,0,
chris-kelly-6,lauren-rabaino,0,
chris-kelly-6,louis-zacharilla,0,
chris-kelly-6,marc-nijdam,0,
chris-kelly-6,marcel-imery,0,
chris-kelly-6,marcin-klepacki,0,
chris-kelly-6,martin-hiles,0,
chris-kelly-6,mr-kermit,0,
chris-kelly-6,mr-kunmi-dumeren,0,
chris-kelly-6,nick-burch,0,
chris-kelly-6,nick-petit,0,
chris-kelly-6,nigel-reading,0,
chris-kelly-6,peter-frykman,0,
chris-kelly-6,peter-hepworth,0,
chris-kelly-6,peter-stradinger,0,
chris-kelly-6,rev-sally-bingham,0,
chris-kelly-6,richard-curtis-2,0,
chris-kelly-6,richard-klatt-2,0,
chris-kelly-6,rishabh-jain-2,0,
chris-kelly-6,robin-sharma,0,
chris-kelly-6,sai-koppala,0,
chris-kelly-6,sara-akhteh,0,
chris-kelly-6,satya-parimi-2,0,
chris-kelly-6,sky-works,0,
chris-kelly-6,steve-mcbee,0,
chris-kelly-6,sudheera-n,0,
chris-kelly-6,takayuki-yamazaki,0,
chris-kelly-6,tarek-atia,0,
chris-kelly-6,tim-allison-2,0,
